village_id,latitude,longitude,elevation,x_cross_km,downscaled_jjas_rainfall_mm,inside_validated_band
ga.geojson:399,15.01086,74.03104,32.2,-29.8,3466.8,True
ga.geojson:400,14.97629,74.09014,59.0,-31.1,3716.1,True
ga.geojson:401,14.92151,74.06247,58.5,-44.21,3767.3,True
ka.geojson:0,15.5179,74.30142,797.0,3.22,6047.2,False
ka.geojson:1,15.50775,74.27208,739.5,-0.11,7019.3,False
ka.geojson:2,15.50256,74.33528,714.3,6.15,5254.9,False
ka.geojson:3,15.50123,74.30004,639.3,2.47,6067.9,False
ka.geojson:4,15.48925,74.32452,620.0,4.67,5704.1,False
ka.geojson:5,15.48731,74.34765,647.1,7.09,5151.2,False
ka.geojson:6,15.47873,74.28889,641.1,0.67,6833.6,False
ka.geojson:7,15.45442,74.37404,649.0,9.63,4628.8,False
ka.geojson:8,15.45783,74.30471,625.8,1.96,6475.0,False
ka.geojson:9,15.44546,74.40424,659.6,13.08,3799.1,False
ka.geojson:10,15.4322,74.283,671.6,-0.69,7295.5,False
ka.geojson:11,15.41682,74.32403,601.5,3.95,5728.9,False
ka.geojson:12,15.41183,74.35784,611.5,7.93,4425.0,False
ka.geojson:13,15.42548,74.46,647.5,19.84,1992.5,False
ka.geojson:14,15.40593,74.33233,573.5,4.99,5148.0,False
ka.geojson:15,15.39594,74.38724,615.3,11.62,2714.2,False
ka.geojson:16,15.40195,74.41656,627.8,15.03,2302.9,False
ka.geojson:17,15.40271,74.5414,646.5,30.11,1384.9,False
ka.geojson:18,15.40229,74.45632,636.9,19.81,1823.2,False
ka.geojson:19,15.39374,74.52578,632.0,28.41,1515.0,False
ka.geojson:20,15.3887,74.55271,621.1,31.79,1560.6,False
ka.geojson:21,15.38228,74.42487,615.1,16.41,2100.0,False
ka.geojson:22,15.39944,74.50022,661.0,25.18,1564.3,False
ka.geojson:23,15.37583,74.34998,589.9,7.5,3162.5,False
ka.geojson:24,15.39647,74.75457,554.8,55.83,653.1,False
ka.geojson:25,15.39778,74.72304,571.5,52.1,778.3,False
ka.geojson:26,15.39932,74.74342,563.4,54.49,703.6,False
ka.geojson:27,15.38836,74.4704,647.4,21.8,1792.2,False
ka.geojson:28,15.39392,74.7314,562.3,53.13,724.2,False
ka.geojson:29,15.38669,74.69597,586.7,49.04,844.6,False
ka.geojson:30,15.39821,74.71305,579.6,50.91,822.4,False
ka.geojson:31,15.37535,74.47928,664.1,23.16,1898.9,False
ka.geojson:32,15.38705,74.45141,643.1,19.52,1901.7,False
ka.geojson:33,15.36646,74.5865,636.1,36.3,1429.0,False
ka.geojson:34,15.37049,74.38882,622.1,12.29,2482.5,False
ka.geojson:35,15.37701,74.5077,643.6,26.58,1826.0,False
ka.geojson:36,15.37813,74.5327,614.8,29.59,1765.1,False
ka.geojson:37,15.3476,74.33078,659.1,5.73,3338.1,False
ka.geojson:38,15.3568,74.37596,602.6,11.01,2769.6,False
ka.geojson:39,15.36459,74.63586,557.3,42.21,1047.1,False
ka.geojson:40,15.36906,74.46084,644.1,21.06,2063.1,False
ka.geojson:41,15.36625,74.44524,634.7,19.22,2166.0,False
ka.geojson:42,15.38259,74.7473,552.8,55.08,643.6,False
ka.geojson:43,15.38654,74.72157,569.6,52.05,723.8,False
ka.geojson:44,15.36794,74.75604,550.9,56.09,600.0,False
ka.geojson:45,15.37064,74.68836,570.5,48.31,791.4,False
ka.geojson:46,15.3626,74.4915,659.1,24.92,2152.2,False
ka.geojson:47,15.35463,74.56127,615.1,33.48,1578.4,False
ka.geojson:48,15.36167,74.79785,587.1,60.67,540.0,False
ka.geojson:49,15.36357,74.53795,620.2,30.52,1825.6,False
ka.geojson:50,15.37301,74.72492,570.8,52.54,685.3,False
ka.geojson:51,15.36186,74.50713,636.9,26.83,2083.0,False
ka.geojson:52,15.35167,74.46961,663.4,22.49,2450.1,False
ka.geojson:53,15.35336,74.5276,627.2,29.46,1894.4,False
ka.geojson:54,15.28291,74.45435,599.6,21.71,1974.9,True
ka.geojson:55,15.34838,74.51186,650.8,27.66,2038.9,False
ka.geojson:56,15.34381,74.40588,666.0,14.93,2866.1,False
ka.geojson:57,15.33757,74.39554,586.0,13.81,3108.2,False
ka.geojson:58,15.36169,74.70265,569.7,50.02,722.9,False
ka.geojson:59,15.35182,74.65052,569.6,44.05,877.2,False
ka.geojson:60,15.35916,74.72482,555.1,52.54,656.1,False
ka.geojson:61,15.35107,74.67269,545.6,46.61,794.8,False
ka.geojson:62,15.33317,74.48591,653.5,24.82,2265.4,False
ka.geojson:63,15.35409,74.76755,554.2,57.26,578.8,False
ka.geojson:64,15.35093,74.73938,540.7,54.12,622.1,False
ka.geojson:65,15.33245,74.53084,672.2,30.19,1681.6,False
ka.geojson:66,15.34596,74.70237,567.3,49.97,694.9,False
ka.geojson:67,15.34242,74.7234,557.4,52.28,650.3,False
ka.geojson:68,15.32813,74.39232,597.6,13.62,3466.6,False
ka.geojson:69,15.33276,74.50983,674.8,27.69,1952.2,False
ka.geojson:70,15.34423,74.69075,544.0,48.65,721.5,False
ka.geojson:71,15.32465,74.60219,494.7,38.58,1015.7,False
ka.geojson:72,15.3294,74.57876,545.7,35.86,1164.7,False
ka.geojson:73,15.33196,74.68259,528.3,47.67,733.7,False
ka.geojson:74,15.32811,74.65666,560.5,44.75,801.2,False
ka.geojson:75,15.29233,74.38098,656.9,12.93,3750.3,True
ka.geojson:76,15.31813,74.54959,596.2,32.54,1310.0,False
ka.geojson:77,15.33151,74.74353,536.4,54.29,644.4,False
ka.geojson:78,15.342,74.76032,547.9,56.29,599.2,False
ka.geojson:79,15.33808,74.71489,558.3,51.29,665.7,False
ka.geojson:80,15.32936,74.81386,551.9,61.55,655.2,False
ka.geojson:81,15.33616,74.69765,534.0,49.37,700.7,False
ka.geojson:82,15.31838,74.41242,604.1,16.24,3329.2,False
ka.geojson:83,15.34021,74.73746,535.8,53.79,627.7,False
ka.geojson:84,15.32547,74.63497,516.9,42.31,868.6,False
ka.geojson:85,15.33149,74.78245,562.6,58.39,652.3,False
ka.geojson:86,15.31154,74.51187,649.3,28.2,1602.0,False
ka.geojson:87,15.31089,74.39553,692.5,14.35,3620.9,False
ka.geojson:88,15.33217,74.71464,562.7,51.19,669.2,False
ka.geojson:89,15.32632,74.7637,555.3,56.3,678.5,False
ka.geojson:90,15.32886,74.72404,536.2,52.16,662.0,False
ka.geojson:91,15.31522,74.8406,563.0,63.59,630.2,False
ka.geojson:92,15.30541,74.42888,598.5,18.45,2895.9,False
ka.geojson:93,15.32049,74.70078,519.6,49.5,709.8,False
ka.geojson:94,15.32289,74.68221,528.6,47.53,736.2,False
ka.geojson:95,15.31586,74.71455,529.3,50.88,737.8,False
ka.geojson:96,15.30793,74.73992,528.7,53.29,804.9,False
ka.geojson:97,15.30174,74.57277,528.6,35.22,1090.4,False
ka.geojson:98,15.32184,74.73081,532.6,52.73,700.4,False
ka.geojson:99,15.32475,74.75895,551.4,55.76,687.1,False
ka.geojson:100,15.25616,74.31453,648.3,5.56,4824.8,True
ka.geojson:101,15.31222,74.75235,535.1,54.7,773.2,False
ka.geojson:102,15.29424,74.52774,595.5,30.11,1340.1,True
ka.geojson:103,15.29302,74.40894,734.7,16.26,3078.6,True
ka.geojson:104,15.31222,74.68444,524.5,47.6,760.0,False
ka.geojson:105,15.29513,74.63504,505.8,41.98,895.0,True
ka.geojson:106,15.28744,74.67369,522.6,45.84,992.6,True
ka.geojson:107,15.31078,74.72582,524.1,51.92,780.9,False
ka.geojson:108,15.3071,74.76611,531.8,55.91,768.7,False
ka.geojson:109,15.30818,74.78337,541.9,57.67,734.1,False
ka.geojson:110,15.31409,74.81273,530.9,60.83,673.6,False
ka.geojson:111,15.2971,74.555,608.5,33.2,1172.8,True
ka.geojson:112,15.31011,74.79671,539.1,59.07,706.1,False
ka.geojson:113,15.2975,74.59973,482.0,38.18,974.5,True
ka.geojson:114,15.29946,74.69554,520.4,48.46,871.5,True
ka.geojson:115,15.274,74.54372,521.3,31.76,1215.3,True
ka.geojson:116,15.29398,74.71231,506.0,50.0,906.0,True
ka.geojson:117,15.2848,74.52765,564.3,30.07,1307.2,True
ka.geojson:118,15.28893,74.72639,523.3,51.22,886.6,True
ka.geojson:119,15.29798,74.81062,527.6,59.84,688.5,True
ka.geojson:120,15.29464,74.8654,581.5,64.59,609.6,True
ka.geojson:121,15.2635,74.28254,659.1,1.62,6346.0,True
ka.geojson:122,15.29712,74.7818,537.6,57.02,743.1,True
ka.geojson:123,15.23801,74.41005,685.8,16.64,2188.6,True
ka.geojson:124,15.29667,74.79528,535.1,58.3,721.9,True
ka.geojson:125,15.28878,74.7516,529.3,53.69,817.3,True
ka.geojson:126,15.28331,74.58363,541.1,36.23,1046.1,True
ka.geojson:127,15.26304,74.60401,477.6,37.9,1304.5,True
ka.geojson:128,15.28362,74.76604,524.2,54.83,792.6,True
ka.geojson:129,15.28018,74.68726,490.9,46.96,1011.5,True
ka.geojson:130,15.28669,74.79204,524.5,57.46,731.4,True
ka.geojson:131,15.28489,74.83419,534.7,61.14,664.0,True
ka.geojson:132,15.28229,74.74066,540.8,52.32,851.1,True
ka.geojson:133,15.26043,74.50741,569.3,27.61,1415.6,True
ka.geojson:134,15.24464,74.37297,633.2,12.47,2805.3,True
ka.geojson:135,15.27859,74.81459,516.1,58.96,702.9,True
ka.geojson:136,15.27588,74.78046,516.0,55.75,772.8,True
ka.geojson:137,15.2509,74.60955,483.5,38.03,1390.0,True
ka.geojson:138,15.26634,74.8368,528.7,59.08,661.9,True
ka.geojson:139,15.27191,74.71199,499.3,49.04,944.3,True
ka.geojson:140,15.27449,74.7481,542.0,52.63,841.1,True
ka.geojson:141,15.25818,74.57945,511.2,35.22,1372.0,True
ka.geojson:142,15.25746,74.6883,479.0,46.03,1047.3,True
ka.geojson:143,15.2648,74.73266,519.2,50.64,894.1,True
ka.geojson:144,15.26289,74.87798,567.8,60.68,620.3,True
ka.geojson:145,15.26221,74.77684,526.1,54.38,793.0,True
ka.geojson:146,15.2405,74.57738,519.2,34.4,1593.3,True
ka.geojson:147,15.2597,74.67432,490.6,44.8,1084.5,True
ka.geojson:148,15.26515,74.75909,548.1,53.11,833.4,True
ka.geojson:149,15.26822,74.76306,547.1,53.67,820.6,True
ka.geojson:150,15.255,74.63238,463.8,40.47,1274.4,True
ka.geojson:151,15.25796,74.66456,485.3,43.77,1125.0,True
ka.geojson:152,15.26205,74.79613,509.3,55.81,747.6,True
ka.geojson:153,15.26594,74.81541,510.5,57.65,705.4,True
ka.geojson:154,15.26243,74.74895,542.6,52.01,861.7,True
ka.geojson:155,15.22651,74.51257,573.6,27.34,2041.7,True
ka.geojson:156,15.2417,74.64816,465.4,41.37,1227.2,True
ka.geojson:157,15.25514,74.58997,460.3,36.21,1428.9,True
ka.geojson:158,15.25553,74.61977,481.8,39.24,1327.3,True
ka.geojson:159,15.24869,74.71176,495.3,47.73,986.1,True
ka.geojson:160,15.25304,74.76132,533.5,52.22,837.6,True
ka.geojson:161,15.24804,74.82467,503.0,55.33,710.8,True
ka.geojson:162,15.2459,74.73698,512.1,49.6,910.6,True
ka.geojson:163,15.24884,74.80763,512.1,54.59,730.3,True
ka.geojson:164,15.24707,74.77537,539.8,52.42,802.8,True
ka.geojson:165,15.21538,74.46211,591.8,21.8,2380.8,True
ka.geojson:166,15.23222,74.6167,501.3,37.87,1400.4,True
ka.geojson:167,15.22874,74.66127,454.1,41.82,1207.0,True
ka.geojson:168,15.23398,74.69742,475.2,45.3,1054.7,True
ka.geojson:169,15.24256,74.75271,558.7,50.32,866.7,True
ka.geojson:170,15.24347,74.79901,531.8,53.2,755.3,True
ka.geojson:171,15.23264,74.85354,520.5,72.32,723.1,True
ka.geojson:172,15.1995,74.34473,701.5,9.01,3031.2,True
ka.geojson:173,15.22106,74.65743,476.9,40.85,1236.9,True
ka.geojson:174,15.23528,74.76047,542.8,49.71,847.0,True
ka.geojson:175,15.23217,74.79719,536.0,51.02,795.9,True
ka.geojson:176,15.21136,74.50411,566.8,25.92,2249.3,True
ka.geojson:177,15.21622,74.53211,584.1,28.9,1988.3,True
ka.geojson:178,15.20725,74.55535,611.3,30.7,1833.0,True
ka.geojson:179,15.22962,74.81803,514.6,51.4,774.5,True
ka.geojson:180,15.22183,74.77565,564.6,48.02,862.3,True
ka.geojson:181,15.21667,74.73032,484.7,44.9,967.8,True
ka.geojson:182,15.21411,74.67771,450.0,41.49,1149.7,True
ka.geojson:183,15.20534,74.74155,504.2,43.22,992.2,True
ka.geojson:184,15.20014,74.58579,546.8,33.06,1671.7,True
ka.geojson:185,15.21889,74.81079,533.3,71.56,826.8,True
ka.geojson:186,15.18643,74.54379,553.3,28.35,2020.1,True
ka.geojson:187,15.21304,74.84441,497.0,62.04,829.5,True
ka.geojson:188,15.21495,74.7798,565.3,68.78,889.2,True
ka.geojson:189,15.19548,74.52565,560.7,27.24,2103.0,True
ka.geojson:190,15.19338,74.45814,578.0,20.6,2817.8,True
ka.geojson:191,15.20046,74.47953,588.8,23.02,2542.0,True
ka.geojson:192,15.20653,74.69521,446.2,41.29,1094.0,True
ka.geojson:193,15.21601,74.80462,544.5,69.58,846.5,True
ka.geojson:194,15.20931,74.76614,531.3,67.72,938.7,True
ka.geojson:195,15.18952,74.63313,541.5,35.03,1388.3,True
ka.geojson:196,15.19376,74.72353,464.2,40.31,1107.1,True
ka.geojson:197,15.20156,74.67506,470.4,39.36,1175.6,True
ka.geojson:198,15.13853,74.33458,702.8,5.99,5324.8,True
ka.geojson:199,15.1884,74.51713,552.5,26.05,2210.5,True
ka.geojson:200,15.17696,74.78528,523.1,38.56,1130.7,True
ka.geojson:201,15.1859,74.50083,617.4,24.37,2366.8,True
ka.geojson:202,15.1909,74.67881,454.6,37.59,1232.8,True
ka.geojson:203,15.13764,74.43862,608.5,15.21,3401.8,True
ka.geojson:204,15.16289,74.48036,608.1,21.02,2741.8,True
ka.geojson:205,15.18362,74.83584,504.2,63.81,965.8,True
ka.geojson:206,15.15754,74.39042,701.7,12.33,4017.6,True
ka.geojson:207,15.16645,74.60029,559.3,29.24,1697.4,True
ka.geojson:208,15.16935,74.62698,531.4,31.02,1553.6,True
ka.geojson:209,15.18287,74.66737,479.5,35.49,1309.8,True
ka.geojson:210,15.17855,74.71042,455.6,59.09,1227.8,True
ka.geojson:211,15.17853,74.81649,509.7,61.18,1034.4,True
ka.geojson:212,15.14701,74.7797,487.1,56.18,1386.1,True
ka.geojson:213,15.16833,74.51039,578.2,23.99,2383.3,True
ka.geojson:214,15.17069,74.43632,578.5,17.41,3239.1,True
ka.geojson:215,15.15205,74.59464,593.3,26.13,1856.6,True
ka.geojson:216,15.17727,74.67722,452.9,66.88,1337.2,True
ka.geojson:217,15.12921,74.76064,484.0,52.3,1673.1,True
ka.geojson:218,15.1666,74.66697,486.1,50.59,1451.4,True
ka.geojson:219,15.1485,74.39304,705.6,12.11,4027.1,True
ka.geojson:220,15.16294,74.69601,444.8,49.41,1439.1,True
ka.geojson:221,15.13616,74.55598,459.1,21.24,2271.2,True
ka.geojson:222,15.11369,74.30748,653.6,2.08,6345.0,True
ka.geojson:223,15.15159,74.44373,628.9,16.97,3269.2,True
ka.geojson:224,15.14546,74.81483,474.0,58.01,1350.3,True
ka.geojson:225,15.11018,74.72947,446.5,47.38,2016.3,True
ka.geojson:226,15.12808,74.52492,563.2,18.29,2561.1,True
ka.geojson:227,15.12429,74.39071,654.9,10.14,4314.2,True
ka.geojson:228,15.11152,74.47198,586.3,12.67,3263.2,True
ka.geojson:229,15.13586,74.63988,485.3,38.9,1990.4,True
ka.geojson:230,15.10683,74.70616,428.6,45.55,2201.1,True
ka.geojson:231,15.12879,74.45164,698.2,14.83,3197.6,True
ka.geojson:232,15.10078,74.65531,415.9,41.64,2498.9,True
ka.geojson:233,15.12111,74.4886,572.9,15.32,2960.4,True
ka.geojson:234,15.11233,74.79462,492.4,51.1,1811.9,True
ka.geojson:235,15.12368,74.6131,591.2,42.56,2301.1,True
ka.geojson:236,15.13385,74.64389,517.7,23.68,2000.8,True
ka.geojson:237,15.11609,74.40377,614.0,10.0,4084.1,True
ka.geojson:238,15.10441,74.57653,368.8,37.55,2862.6,True
ka.geojson:239,15.094,74.5421,469.3,34.53,3354.0,True
ka.geojson:240,15.09909,74.51843,536.0,24.82,3346.0,True
ka.geojson:241,15.07465,74.4152,570.0,2.58,4937.3,True
ka.geojson:242,15.06167,74.34122,660.2,-3.05,6120.3,True
ka.geojson:243,15.08828,74.58921,380.7,35.47,3047.5,True
ka.geojson:244,15.08519,74.62025,418.0,37.15,3068.9,True
ka.geojson:245,15.05581,74.47772,547.4,0.57,5007.2,True
ka.geojson:246,15.07096,74.66972,432.5,37.31,2292.7,True
ka.geojson:247,15.06126,74.83424,537.5,43.76,1151.1,True
ka.geojson:248,15.03341,74.71874,501.6,32.83,1484.5,True
ka.geojson:249,15.0377,74.56226,374.1,-1.07,5252.0,True
ka.geojson:250,15.07012,74.53955,517.2,20.44,3930.4,True
ka.geojson:251,15.02289,74.38059,594.6,-10.24,6258.7,True
ka.geojson:252,15.04002,74.57548,410.6,5.79,2768.4,True
ka.geojson:253,15.06324,74.54323,511.8,16.64,4254.4,True
ka.geojson:254,15.05984,74.64283,448.1,33.94,3574.8,True
ka.geojson:255,15.05308,74.53722,472.8,2.45,4816.6,True
ka.geojson:256,15.04473,74.5088,602.1,-0.48,5398.8,True
ka.geojson:257,15.05219,74.88078,518.1,45.06,1013.6,True
ka.geojson:258,15.02399,74.60465,215.7,25.44,2068.0,True
ka.geojson:259,14.99758,74.31315,370.3,4.35,5603.0,True
ka.geojson:260,15.05856,75.02348,555.3,31.52,472.4,True
ka.geojson:261,15.06253,74.99216,522.5,74.13,686.1,True
ka.geojson:262,15.05808,74.95674,509.4,51.43,775.4,True
ka.geojson:263,15.04132,74.97951,527.3,68.65,802.2,True
ka.geojson:264,15.05098,75.0528,596.7,75.32,675.8,True
ka.geojson:265,15.03698,74.53611,394.3,0.48,5004.5,True
ka.geojson:266,15.0313,74.63254,560.3,33.04,1687.6,True
ka.geojson:267,15.02681,74.65434,552.7,28.4,3810.7,True
ka.geojson:268,14.98681,74.2808,366.7,0.65,5282.5,True
ka.geojson:269,15.00653,74.32886,516.2,2.72,6676.4,True
ka.geojson:270,15.01489,74.51493,534.6,19.36,5458.6,True
ka.geojson:271,14.99184,74.83816,510.5,52.55,916.8,True
ka.geojson:272,15.02368,74.76851,533.7,33.87,1642.9,True
ka.geojson:273,14.97546,74.45629,444.1,9.19,4640.0,True
ka.geojson:274,15.02668,74.91981,508.2,61.88,667.0,True
ka.geojson:275,14.99135,74.65309,501.0,22.04,2738.5,True
ka.geojson:276,15.01949,74.63347,545.7,26.02,3860.5,True
ka.geojson:277,15.00351,74.47763,517.0,15.42,3399.4,True
ka.geojson:278,15.02945,75.02803,564.7,70.6,388.5,True
ka.geojson:279,14.9535,74.38408,477.5,1.59,6564.7,True
ka.geojson:280,15.00137,74.54573,209.2,18.37,2620.6,True
ka.geojson:281,14.988,74.6049,383.4,14.97,2721.4,True
ka.geojson:282,15.02026,74.95106,520.5,64.4,573.0,True
ka.geojson:283,14.97119,74.57802,186.5,14.31,3698.4,True
ka.geojson:284,15.00593,74.63486,476.5,23.62,2138.5,True
ka.geojson:285,14.9898,74.53851,397.7,15.87,1341.2,True
ka.geojson:286,14.99577,74.4965,587.2,14.93,5923.6,True
ka.geojson:287,14.99933,74.61119,422.3,21.23,2369.0,True
ka.geojson:288,15.01855,75.04607,579.7,69.39,3269.2,True
ka.geojson:289,14.95003,74.27183,237.7,-4.7,5203.7,True
ka.geojson:290,15.00362,74.96174,530.5,62.45,331.6,True
ka.geojson:291,15.01008,75.01648,550.6,66.38,4150.8,True
ka.geojson:292,15.00822,74.98185,523.6,64.31,1295.7,True
ka.geojson:293,14.95636,74.71985,531.0,39.08,1390.7,True
ka.geojson:294,14.99358,74.92868,529.6,58.95,394.3,True
ka.geojson:295,14.9621,74.50922,510.4,9.35,3943.8,True
ka.geojson:296,14.95217,74.92274,523.3,50.99,808.6,True
ka.geojson:297,14.97874,74.66636,508.2,20.87,2611.8,True
ka.geojson:298,14.99499,75.00411,534.6,62.96,620.3,True
ka.geojson:299,14.92401,74.30448,106.7,-7.77,4661.9,True
ka.geojson:300,14.97068,74.54053,253.1,12.48,3426.4,True
ka.geojson:301,14.99512,75.02649,546.7,64.04,528.5,True
ka.geojson:302,14.98792,75.05363,583.9,64.01,573.9,True
ka.geojson:303,14.98244,74.98131,539.8,59.43,782.5,True
ka.geojson:304,14.9284,74.17733,96.3,-28.26,4060.6,True
ka.geojson:305,14.98733,74.99327,526.8,60.62,780.7,True
ka.geojson:306,14.98034,75.02507,558.5,61.2,608.8,True
ka.geojson:307,14.95973,74.60565,391.5,14.28,3543.6,True
ka.geojson:308,14.92503,74.49677,224.5,2.39,6237.2,True
ka.geojson:309,14.95607,74.67015,513.5,18.98,2540.3,True
ka.geojson:310,14.91712,74.24059,85.3,-38.51,3890.6,True
ka.geojson:311,14.9767,74.99621,543.3,59.12,646.7,True
ka.geojson:312,14.95622,74.63852,440.6,16.1,2826.7,True
ka.geojson:313,14.97361,75.00619,540.7,59.03,640.9,True
ka.geojson:314,14.96751,74.8202,494.9,48.55,1627.1,True
ka.geojson:315,14.88547,74.42551,149.7,-7.75,6305.9,True
ka.geojson:316,14.94937,74.82188,478.7,45.59,1478.6,True
ka.geojson:317,14.90323,74.36103,77.7,-8.78,4403.3,True
ka.geojson:318,14.93561,74.58441,295.0,-13.0,3701.5,True
ka.geojson:319,14.97367,75.06002,603.6,61.84,652.0,True
ka.geojson:320,14.91163,74.21581,30.6,-14.43,3771.6,True
ka.geojson:321,14.93132,74.62274,439.4,27.11,3152.7,True
ka.geojson:322,14.91078,74.3633,74.3,-7.31,4251.3,True
ka.geojson:323,14.93969,74.61228,398.2,12.51,3338.8,True
ka.geojson:324,14.95334,74.67209,521.0,19.33,2494.9,True
ka.geojson:325,14.94324,74.84984,477.2,45.83,998.1,True
ka.geojson:326,14.96692,75.04019,577.8,59.62,689.3,True
ka.geojson:327,14.96548,74.99156,557.4,56.81,680.6,True
ka.geojson:328,14.89705,74.19154,33.4,-45.03,3590.2,True
ka.geojson:329,14.96206,75.01619,549.1,57.48,718.0,True
ka.geojson:330,14.9572,75.06749,602.0,59.94,626.1,True
ka.geojson:331,14.93319,74.76305,525.3,39.68,957.2,True
ka.geojson:332,14.93127,74.64981,470.2,25.06,1855.9,True
ka.geojson:333,14.9471,74.97052,552.8,52.46,821.1,True
ka.geojson:334,14.90439,74.13116,22.0,-44.92,3455.7,True
ka.geojson:335,14.92863,74.55286,140.5,6.6,4354.3,True
ka.geojson:336,14.95176,75.02328,567.2,56.25,738.9,True
ka.geojson:337,14.89573,74.14516,70.7,-45.01,3622.2,True
ka.geojson:338,14.9334,74.88071,499.5,45.44,946.0,True
ka.geojson:339,14.88662,74.11379,7.2,-46.45,3351.9,True
ka.geojson:340,14.90169,74.7327,511.0,32.39,1615.3,True
ka.geojson:341,14.93733,74.86625,486.7,45.49,838.8,True
ka.geojson:342,14.92026,74.56616,348.4,7.13,4272.2,True
ka.geojson:343,14.89698,74.17323,60.7,-45.35,3666.0,True
ka.geojson:344,14.91912,74.53987,118.0,4.61,4646.7,True
ka.geojson:345,14.93935,75.09066,618.3,60.56,590.4,True
ka.geojson:346,14.93832,75.04748,573.7,56.43,644.0,True
ka.geojson:347,14.93612,75.00792,562.4,53.12,745.9,True
ka.geojson:348,14.89564,74.1395,8.6,-44.27,3522.6,True
ka.geojson:349,14.92949,74.97571,543.2,50.05,846.2,True
ka.geojson:350,14.91272,74.8082,479.3,38.07,1235.0,True
ka.geojson:351,14.91275,74.58951,373.3,24.03,4576.9,True
ka.geojson:352,14.92265,74.65847,474.6,31.67,2130.4,True
ka.geojson:353,14.88887,74.16467,14.7,-42.23,3518.7,True
ka.geojson:354,14.8674,74.48471,300.2,12.22,3361.9,True
ka.geojson:355,14.88829,74.22064,13.1,-20.55,3467.2,True
ka.geojson:356,14.88433,74.23514,8.0,-18.53,2624.6,True
ka.geojson:357,14.8874,74.53381,464.2,17.91,2561.9,True
ka.geojson:358,14.9315,75.07133,606.7,58.33,622.8,True
ka.geojson:359,14.92097,74.69929,540.0,34.13,1478.7,True
ka.geojson:360,14.8905,74.60288,401.5,23.66,4207.7,True
ka.geojson:361,14.91148,74.90631,510.6,43.03,1125.7,True
ka.geojson:362,14.92026,74.86016,488.5,42.0,1053.4,True
ka.geojson:363,14.92711,75.02898,549.3,53.97,683.5,True
ka.geojson:364,14.91082,74.67032,484.5,461.0,1565.2,True
ka.geojson:365,14.90701,74.63666,440.4,28.44,2046.9,True
ka.geojson:366,14.88598,74.13405,8.5,-48.05,3409.2,True
ka.geojson:367,14.91595,74.65942,470.9,11.28,1593.1,True
ka.geojson:368,14.90897,74.6578,458.5,10.0,2875.1,True
ka.geojson:369,14.90237,74.68963,510.9,30.41,2147.8,True
ka.geojson:370,14.90032,74.5641,494.6,21.37,2395.3,True
ka.geojson:371,14.8974,74.67229,468.1,28.64,4193.8,True
ka.geojson:372,14.9065,74.9844,533.5,48.61,794.7,True
ka.geojson:373,14.87429,74.14834,37.5,-24.63,3491.8,True
ka.geojson:374,14.91624,75.0153,538.8,52.09,722.4,True
ka.geojson:375,14.876,74.25019,17.3,-19.32,3516.8,True
ka.geojson:376,14.86174,74.1297,9.8,-27.87,3388.3,True
